Product_Name,Manufacturing_Site,Manufacturing_Line,Batch_Start_Time,Reaction_Time,Reactor_Temp,Pressure,pH,Agitation_Speed,Yield,Batch_Status,Batch_End_Time,Sample_ID,Instrument_Type,Retention_Time,Impurity_A,Impurity_B,Total_Impurity,Purity,Test_Date,temp_mean,temp_max,pressure_mean,pressure_max,ph_mean,ph_std,oxygen_mean,temp_pressure_ratio,reaction_intensity,impurity_ratio
AmoxiTab,Plant_A,Line_1,2024-01-17,7.42,77.09,1.65,6.72,200.0,85.0,Pass,2024-01-17 07:25:12.000000000,SMP_00389,UPLC,5.005,0.2768,0.2783,0.5551,94.449,2024-05-26,73.60304000000001,75.644,1.60429,1.699,6.9259900000000005,0.05241510596510606,29.55429,29.09056603773585,572.0078,0.005815671196136157
MetforminXR,Plant_B,Line_1,2024-01-12,10.62,66.16,1.59,6.89,213.0,96.49,Pass,2024-01-12 10:37:12.000000000,SMP_00390,HPLC,5.62,0.2262,0.2812,0.5074,94.926,2024-03-29,71.52129,73.625,1.55708,1.71,6.77378,0.049837631313591785,43.852219999999996,25.544401544401545,702.6191999999999,0.005289493984946729
AtorvaCap,Plant_B,Line_3,2024-07-11,9.19,67.75,1.18,6.99,241.0,88.26,Pass,2024-07-11 09:11:24.000000000,SMP_00391,UPLC,5.164,0.1259,0.1494,0.2753,97.247,2024-10-29,76.52816,78.53,1.53998,1.667,6.8717,0.04916135050869102,43.72314,31.077981651376152,622.6225,0.0028021211843618633
AmoxiTab,Plant_B,Line_1,2024-01-22,8.69,70.81,1.47,6.3,191.0,94.03,Pass,2024-01-22 08:41:24.000000000,SMP_00392,HPLC,5.299,0.3959,0.1406,0.5365,94.635,2024-07-21,78.9644,80.94,1.36501,1.473,6.8248,0.05171620303701397,36.02376,28.668016194331987,615.3389,0.005609870863177707
AmoxiTab,Plant_B,Line_1,2024-04-29,6.21,72.78,1.28,6.99,202.0,93.8,Pass,2024-04-29 06:12:36.000000000,SMP_00393,HPLC,5.206,0.2318,0.1695,0.4013,95.987,2024-03-25,71.42609999999999,73.615,1.6513499999999999,1.776,6.75223,0.05113674576737125,37.56042,31.921052631578945,451.9638,0.004137667934877871
AmoxiTab,Plant_A,Line_2,2024-07-28,9.4,69.52,1.38,6.84,185.0,85.34,Pass,2024-07-28 09:24:00.000000000,SMP_00394,HPLC,5.023,0.4157,0.164,0.5797,94.203,2024-06-15,74.77147,76.797,1.46205,1.597,6.9000699999999995,0.0507087654048971,36.12445,29.210084033613445,653.4879999999999,0.006089093831076751
MetforminXR,Plant_B,Line_3,2024-11-01,7.26,74.82,2.06,6.54,255.0,96.2,Pass,2024-11-01 07:15:36.000000000,SMP_00395,HPLC,5.338,0.3606,0.1326,0.4932,95.068,2024-03-12,76.47645,78.034,1.4428999999999998,1.57,6.80202,0.042844322372934625,49.174139999999994,24.45098039215686,543.1931999999999,0.005133863513344715
MetforminXR,Plant_A,Line_3,2024-09-26,6.21,72.93,1.53,6.34,266.0,89.73,Pass,2024-09-26 06:12:36.000000000,SMP_00396,UPLC,5.263,0.2037,0.1167,0.3204,96.796,2024-10-24,73.51868,75.235,1.4512,1.576,6.694030000000001,0.05038647706187712,44.955709999999996,28.82608695652174,452.8953,0.0032762076158534092
AtorvaCap,Plant_B,Line_3,2024-07-10,8.77,80.35,1.24,7.04,173.0,92.22,Pass,2024-07-10 08:46:12.000000000,SMP_00397,HPLC,5.068,0.1108,0.3204,0.4312,95.688,2024-01-09,73.67638,75.482,1.57582,1.72,6.72861,0.049582885406685574,49.88031,35.87053571428571,704.6695,0.004459705444315737
AtorvaCap,Plant_B,Line_3,2024-06-23,5.92,72.63,1.91,7.25,216.0,90.57,Pass,2024-06-23 05:55:12.000000000,SMP_00398,UPLC,5.287,0.2773,0.18,0.4573,95.427,2024-10-07,78.13588,79.913,1.51439,1.621,7.00945,0.0514603652524852,44.74533,24.958762886597935,429.96959999999996,0.004742447654702521
AtorvaCap,Plant_B,Line_2,2024-10-11,6.86,63.57,1.79,6.87,262.0,98.49,Pass,2024-10-11 06:51:36.000000000,SMP_00399,HPLC,5.097,0.1885,0.1657,0.3542,96.458,2024-09-14,73.56416,75.433,1.5403200000000001,1.635,6.697190000000001,0.05216266225312263,41.220200000000006,22.78494623655914,436.09020000000004,0.003634386094522769
MetforminXR,Plant_B,Line_2,2024-07-22,7.98,75.63,1.8,6.23,232.0,97.37,Pass,2024-07-22 07:58:48.000000000,SMP_00400,UPLC,4.979,0.2539,0.206,0.4599,95.401,2024-10-01,71.89452,73.857,1.4182,1.529,6.88913,0.05004475875441751,43.34083,27.010714285714286,603.5274,0.00477069739940457
MetforminXR,Plant_B,Line_1,2024-06-12,11.33,74.93,0.9,6.38,205.0,84.75,Fail,2024-06-12 11:19:48.000000000,SMP_00401,HPLC,4.959,0.3549,0.1736,0.5285,94.715,2024-08-25,75.0393,77.398,1.4546199999999998,1.551,6.808630000000001,0.04858766002876355,39.79675,39.43684210526316,848.9569000000001,0.00552160058507026
AtorvaCap,Plant_A,Line_1,2024-09-07,6.97,70.69,2.08,6.63,174.0,101.04,Pass,2024-09-07 06:58:12.000000000,SMP_00402,HPLC,5.254,0.0846,0.1456,0.2302,97.698,2024-01-20,73.44245,75.459,1.56843,1.702,6.724629999999999,0.04706660979479778,31.98507,22.9512987012987,492.7093,0.0023323674238586397
AtorvaCap,Plant_A,Line_1,2024-08-14,7.31,75.47,1.33,7.43,255.0,89.29,Pass,2024-08-14 07:18:36.000000000,SMP_00403,UPLC,5.123,0.2765,0.0995,0.376,96.24,2024-08-20,75.699,77.71,1.6539599999999999,1.785,6.92748,0.051539820831209,41.10672,32.39055793991416,551.6857,0.0038667215137803373
MetforminXR,Plant_B,Line_1,2024-01-07,9.1,69.62,1.73,6.7,231.0,100.41,Pass,2024-01-07 09:06:00.000000000,SMP_00404,HPLC,5.5,0.326,0.0329,0.3589,96.411,2024-08-08,74.09115,75.522,1.4597499999999999,1.579,6.68133,0.05003696714238466,34.06642,25.501831501831504,633.542,0.003684388826723881
AtorvaCap,Plant_B,Line_2,2024-01-29,6.14,76.65,2.26,6.61,176.0,90.98,Pass,2024-01-29 06:08:24.000000000,SMP_00405,HPLC,5.191,0.3308,0.0716,0.4024,95.976,2024-11-21,78.49403000000001,80.472,1.4467599999999998,1.585,6.74534,0.048918447905208,34.083470000000005,23.51226993865031,470.63100000000003,0.004149480283781554
AmoxiTab,Plant_A,Line_3,2024-02-02,8.66,88.16,2.15,6.13,256.0,90.64,Pass,2024-02-02 08:39:36.000000000,SMP_00406,UPLC,5.043,0.1136,0.0907,0.2043,97.957,2024-01-17,73.64177,75.149,1.37941,1.489,6.72475,0.04809027180651225,39.83717,27.987301587301587,763.4656,0.0020645330800246574
MetforminXR,Plant_B,Line_2,2024-05-13,9.81,65.97,1.21,6.54,172.0,91.01,Pass,2024-05-13 09:48:36.000000000,SMP_00407,HPLC,5.232,0.2919,0.2321,0.524,94.76,2024-03-29,78.76176000000001,80.928,1.5722300000000002,1.694,6.644299999999999,0.04600999013170061,38.80451,29.850678733031675,647.1657,0.005472013366750209
AtorvaCap,Plant_B,Line_1,2024-03-19,7.54,72.42,1.07,6.31,213.0,90.4,Pass,2024-03-19 07:32:24.000000000,SMP_00408,UPLC,4.941,0.3704,0.238,0.6084,93.916,2024-07-14,72.7617,74.331,1.5416999999999998,1.693,7.02345,0.046950946892916165,40.93871,34.985507246376805,546.0468,0.006409878208099794
MetforminXR,Plant_A,Line_2,2024-02-27,9.54,71.62,1.93,6.4,212.0,102.1,Pass,2024-02-27 09:32:24.000000000,SMP_00409,HPLC,5.183,0.2843,0.1095,0.3938,96.062,2024-12-15,75.67114,77.627,1.4483000000000001,1.553,6.72655,0.04690165403815888,34.87509,24.443686006825942,683.2547999999999,0.004057200552224352
AmoxiTab,Plant_B,Line_3,2024-01-26,8.44,72.83,1.54,6.85,269.0,91.69,Pass,2024-01-26 08:26:24.000000000,SMP_00410,UPLC,5.264,0.2384,0.0331,0.2715,97.285,2024-03-24,75.15701,77.741,1.42354,1.589,6.67916,0.04951047639366116,36.55265,28.673228346456693,614.6851999999999,0.002762374726560513
MetforminXR,Plant_B,Line_3,2024-08-13,6.9,80.1,1.35,6.64,212.0,90.79,Pass,2024-08-13 06:54:00.000000000,SMP_00411,UPLC,5.239,0.364,0.1807,0.5447,94.553,2024-03-27,75.47328,77.921,1.57786,1.676,6.79148,0.050836136037987055,46.696239999999996,34.08510638297872,552.6899999999999,0.005700501292476426
MetforminXR,Plant_A,Line_2,2024-10-11,7.7,77.71,1.69,7.48,212.0,92.31,Pass,2024-10-11 07:42:00.000000000,SMP_00412,UPLC,5.461,0.1806,0.1463,0.3269,96.731,2024-11-02,76.59011000000001,78.808,1.60514,1.75,6.732609999999999,0.0447425621605074,44.942879999999995,28.888475836431226,598.367,0.003344895683048368
MetforminXR,Plant_A,Line_2,2024-01-04,7.43,79.24,1.45,7.23,179.0,88.13,Pass,2024-01-04 07:25:48.000000000,SMP_00413,UPLC,5.72,0.097,0.1443,0.2413,97.587,2024-12-03,72.6089,74.345,1.34216,1.448,6.94048,0.049174289085564885,40.22551,32.34285714285714,588.7532,0.002447584367107225
MetforminXR,Plant_A,Line_2,2024-04-08,7.87,75.15,1.71,6.56,201.0,98.39,Pass,2024-04-08 07:52:12.000000000,SMP_00414,HPLC,5.334,0.2299,0.2565,0.4864,95.136,2024-06-02,73.45401,75.139,1.4043100000000002,1.54,6.977329999999999,0.05874909068713878,39.24503,27.730627306273064,591.4305,0.005059499043022385
AmoxiTab,Plant_B,Line_1,2024-02-08,8.23,68.39,1.52,6.43,195.0,86.12,Pass,2024-02-08 08:13:48.000000000,SMP_00415,HPLC,5.436,0.3035,0.1911,0.4946,95.054,2024-08-15,74.67797999999999,76.43,1.5866300000000002,1.683,6.7236,0.0529083446092668,48.81096,27.13888888888889,562.8497,0.005149186915693256
MetforminXR,Plant_A,Line_2,2024-09-27,8.88,69.43,1.72,7.35,197.0,89.54,Pass,2024-09-27 08:52:48.000000000,SMP_00416,UPLC,5.709,0.3539,0.1019,0.4558,95.442,2024-09-20,76.53966,78.338,1.6209,1.768,6.84316,0.052768164568413656,39.932649999999995,25.525735294117652,616.5384000000001,0.004726156653740072
MetforminXR,Plant_A,Line_2,2024-10-11,8.76,78.73,1.23,7.46,220.0,95.75,Pass,2024-10-11 08:45:36.000000000,SMP_00417,HPLC,4.999,0.3031,0.0835,0.3866,96.134,2024-08-10,75.69815,78.012,1.5281,1.641,6.7681,0.05415363479597805,39.18298,35.304932735426014,689.6748,0.003980068770976177
AtorvaCap,Plant_A,Line_2,2024-06-05,4.35,75.85,1.93,5.92,147.0,92.17,Pass,2024-06-05 04:21:00.000000000,SMP_00418,HPLC,5.226,0.3336,0.159,0.4926,95.074,2024-04-30,74.74926,76.232,1.62232,1.728,6.881799999999999,0.049246237614582536,37.10764,25.887372013651877,329.94749999999993,0.005127297708016737
MetforminXR,Plant_A,Line_3,2024-03-15,7.85,81.3,1.71,6.84,175.0,94.2,Pass,2024-03-15 07:51:00.000000000,SMP_00419,HPLC,5.104,0.3545,0.1075,0.462,95.38,2024-06-21,75.57066,76.97,1.55292,1.676,6.8412,0.04674625248308264,55.03353,30.0,638.2049999999999,0.004793525627723594
AtorvaCap,Plant_A,Line_3,2024-10-14,5.74,76.47,1.69,6.7,217.0,98.13,Pass,2024-10-14 05:44:24.000000000,SMP_00420,UPLC,5.369,0.2161,0.1742,0.3903,96.097,2024-01-04,75.57988,77.087,1.6587299999999998,1.786,6.744800000000001,0.046344123443838904,49.29401,28.4275092936803,438.9378,0.004019691648557628
AmoxiTab,Plant_A,Line_1,2024-05-09,7.59,69.08,1.16,7.06,224.0,96.02,Pass,2024-05-09 07:35:24.000000000,SMP_00421,HPLC,5.254,0.2352,0.2621,0.4973,95.027,2024-12-07,74.86242,77.076,1.6196700000000002,1.735,6.74055,0.0481016127745748,39.545030000000004,31.981481481481477,524.3172,0.005178751809386943
AmoxiTab,Plant_B,Line_1,2024-06-23,7.81,72.39,2.01,7.58,213.0,92.55,Pass,2024-06-23 07:48:36.000000000,SMP_00422,HPLC,5.036,0.3787,0.0696,0.4483,95.517,2024-05-07,69.74261,71.609,1.3833000000000002,1.502,6.926130000000001,0.0523395392961898,43.728010000000005,24.049833887043192,565.3659,0.004644777603945419
AmoxiTab,Plant_B,Line_3,2024-03-24,9.46,77.82,1.5,6.61,219.0,100.36,Pass,2024-03-24 09:27:36.000000000,SMP_00423,UPLC,5.202,0.129,0.187,0.316,96.84,2024-04-19,72.11959,73.806,1.48177,1.633,6.843859999999999,0.05061620693059101,35.50102,31.127999999999997,736.1772,0.0032297628781684383
AmoxiTab,Plant_A,Line_3,2024-01-22,7.95,78.55,1.72,5.98,208.0,89.49,Pass,2024-01-22 07:57:00.000000000,SMP_00424,HPLC,5.409,0.2929,0.2532,0.5461,94.539,2024-12-20,72.34022,75.686,1.54786,1.683,6.78974,0.046658358567811024,49.88241,28.878676470588236,624.4725,0.0057159903285569245
AtorvaCap,Plant_A,Line_3,2024-01-27,8.39,79.28,1.4,7.03,219.0,91.6,Pass,2024-01-27 08:23:24.000000000,SMP_00425,UPLC,4.939,0.1783,0.1731,0.3514,96.486,2024-02-06,73.20691,74.75,1.28243,1.391,6.70116,0.05111063855732351,47.177969999999995,33.03333333333334,665.1592,0.0036046201505857247
MetforminXR,Plant_A,Line_2,2024-07-13,9.19,69.76,1.58,7.36,233.0,91.88,Pass,2024-07-13 09:11:24.000000000,SMP_00426,UPLC,5.041,0.36,0.2377,0.5977,94.023,2024-03-11,74.92553,77.148,1.41382,1.524,6.88439,0.051439853079577325,35.690349999999995,27.038759689922482,641.0944000000001,0.006290056091683067
AmoxiTab,Plant_B,Line_2,2024-12-02,9.84,68.99,1.59,6.68,233.0,91.59,Pass,2024-12-02 09:50:24.000000000,SMP_00427,UPLC,5.011,0.2482,0.157,0.4052,95.948,2024-10-15,71.96958,73.491,1.56355,1.678,6.8147400000000005,0.05193267203064382,39.01604,26.637065637065636,678.8616,0.004179560176589512
MetforminXR,Plant_B,Line_3,2024-08-23,7.82,74.05,0.65,6.52,199.0,87.72,Pass,2024-08-23 07:49:12.000000000,SMP_00428,HPLC,5.265,0.2508,0.1937,0.4445,95.555,2024-01-31,76.34499,78.117,1.47497,1.587,6.85417,0.05589926997589845,42.16686,44.87878787878788,579.071,0.004603593806638703
AtorvaCap,Plant_B,Line_2,2024-04-01,8.14,82.2,1.67,6.63,247.0,85.67,Pass,2024-04-01 08:08:24.000000000,SMP_00429,HPLC,5.448,0.4229,0.2153,0.6382,93.618,2024-09-24,72.29614,74.125,1.4605299999999999,1.594,6.66918,0.04835858901284372,46.46573,30.786516853932586,669.1080000000001,0.006745016804413537
AtorvaCap,Plant_B,Line_2,2024-01-21,8.02,71.53,2.09,7.14,225.0,93.67,Pass,2024-01-21 08:01:12.000000000,SMP_00430,UPLC,4.798,0.1424,0.1342,0.2766,97.234,2024-01-11,72.92036,74.524,1.53874,1.658,6.76543,0.05490216367100272,35.19732,23.148867313915858,573.6705999999999,0.002815725716147159
AtorvaCap,Plant_B,Line_1,2024-10-29,7.19,77.27,1.66,6.62,257.0,89.47,Pass,2024-10-29 07:11:24.000000000,SMP_00431,UPLC,5.219,0.2716,0.3393,0.6109,93.891,2024-12-09,68.51801,70.177,1.60364,1.755,6.829210000000001,0.04570730220377795,37.635189999999994,29.048872180451124,555.5713,0.006437912973833134
AmoxiTab,Plant_B,Line_3,2024-12-22,6.85,77.28,1.21,6.93,263.0,99.63,Pass,2024-12-22 06:51:00.000000000,SMP_00432,UPLC,5.015,0.232,0.2262,0.4582,95.418,2024-11-23,75.33207,77.306,1.5427899999999999,1.684,6.7811,0.04506684149150253,44.51106,34.96832579185521,529.3679999999999,0.0047522246883362025
MetforminXR,Plant_B,Line_3,2024-03-24,4.59,78.8,1.69,6.81,177.0,91.71,Pass,2024-03-24 04:35:24.000000000,SMP_00433,UPLC,5.401,0.3032,0.2842,0.5874,94.126,2024-02-01,73.90559999999999,75.972,1.40339,1.53,6.7725,0.049100083317833346,41.12813,29.29368029739777,361.69199999999995,0.006174967937262158
MetforminXR,Plant_B,Line_2,2024-09-18,6.39,83.32,1.82,6.77,194.0,90.99,Pass,2024-09-18 06:23:24.000000000,SMP_00434,UPLC,5.153,0.4429,0.2657,0.7086,92.914,2024-02-26,77.83431999999999,79.529,1.41547,1.532,6.79114,0.04650687360949245,43.32011000000001,29.546099290780138,532.4147999999999,0.0075452009285090615
MetforminXR,Plant_B,Line_3,2024-05-26,5.33,82.81,1.65,7.08,244.0,96.38,Pass,2024-05-26 05:19:48.000000000,SMP_00435,UPLC,5.226,0.1895,0.2062,0.3957,96.043,2024-06-14,73.77181,75.574,1.59711,1.713,6.76273,0.045802574803015784,37.88852,31.249056603773585,441.3773,0.004077573859010954
AtorvaCap,Plant_A,Line_1,2024-09-13,9.88,72.03,1.48,6.61,170.0,93.61,Pass,2024-09-13 09:52:48.000000000,SMP_00436,HPLC,5.2,0.1303,0.2909,0.4212,95.788,2024-07-06,75.4746,77.663,1.43617,1.556,6.823099999999999,0.04717889872441381,39.4493,29.04435483870968,711.6564000000001,0.004351779146175146
AmoxiTab,Plant_A,Line_1,2024-02-27,8.28,64.51,1.43,6.63,263.0,91.3,Pass,2024-02-27 08:16:48.000000000,SMP_00437,UPLC,5.425,0.1691,0.195,0.3641,96.359,2024-12-07,74.40794,76.288,1.5358600000000002,1.652,6.8625300000000005,0.05045959579783423,38.64066,26.547325102880663,534.1428,0.003739767253155846
AtorvaCap,Plant_A,Line_1,2024-01-15,7.81,71.61,1.43,7.12,210.0,89.44,Pass,2024-01-15 07:48:36.000000000,SMP_00438,UPLC,5.61,0.2267,0.1216,0.3483,96.517,2024-01-19,76.37659,78.119,1.46173,1.556,6.77486,0.05496188210795264,36.83998,29.46913580246914,559.2741,0.0035716849369853464
AtorvaCap,Plant_A,Line_3,2024-06-10,6.92,75.38,1.71,6.41,237.0,106.63,Pass,2024-06-10 06:55:12.000000000,SMP_00439,UPLC,4.973,0.2564,0.1812,0.4376,95.624,2024-04-25,78.84541,80.483,1.58743,1.715,6.9300999999999995,0.05888947017056357,31.36373,27.815498154981547,521.6296,0.00452889551250207
MetforminXR,Plant_B,Line_3,2024-06-11,8.04,73.19,1.08,6.45,217.0,93.45,Pass,2024-06-11 08:02:24.000000000,SMP_00440,HPLC,5.009,0.2615,0.0995,0.361,96.39,2024-07-02,73.61875,75.581,1.48958,1.63,6.89585,0.05322249372571556,36.60933,35.1875,588.4476,0.0037067460724920422
AtorvaCap,Plant_B,Line_3,2024-11-15,6.73,84.84,1.39,6.3,178.0,96.34,Pass,2024-11-15 06:43:48.000000000,SMP_00441,HPLC,5.264,0.4303,0.0119,0.4422,95.578,2024-09-26,77.65293,79.563,1.47103,1.63,6.793830000000001,0.04857713952929401,46.49708,35.4979079497908,570.9732,0.004578682515686802
MetforminXR,Plant_A,Line_3,2024-10-07,8.26,75.09,1.98,7.14,252.0,87.91,Pass,2024-10-07 08:15:36.000000000,SMP_00442,HPLC,5.037,0.4125,0.1118,0.5243,94.757,2024-02-02,72.61637999999999,74.581,1.46435,1.589,6.88279,0.04911156028406494,44.98334,25.197986577181208,620.2434000000001,0.0054753177313407895
AmoxiTab,Plant_B,Line_3,2024-10-06,8.37,78.27,1.99,6.76,303.0,89.69,Pass,2024-10-06 08:22:12.000000000,SMP_00443,HPLC,5.387,0.3803,0.1858,0.5661,94.339,2024-01-10,76.8537,78.617,1.4743700000000002,1.589,6.990309999999999,0.0556710568038417,35.59908,26.177257525083608,655.1198999999999,0.005937758944398411
MetforminXR,Plant_A,Line_1,2024-01-12,6.71,76.09,1.06,6.27,205.0,100.45,Pass,2024-01-12 06:42:36.000000000,SMP_00444,UPLC,5.419,0.5014,0.265,0.7664,92.336,2024-03-20,71.72483,73.389,1.47783,1.631,6.682530000000001,0.05490845549501903,42.92373,36.93689320388349,510.56390000000005,0.008211193965886689
AmoxiTab,Plant_B,Line_2,2024-09-30,6.68,73.27,1.16,7.14,210.0,97.59,Pass,2024-09-30 06:40:48.000000000,SMP_00445,HPLC,5.091,0.3324,0.1116,0.444,95.56,2024-07-10,76.8928,78.984,1.4307699999999999,1.545,6.8504700000000005,0.05138082317264853,44.93032,33.92129629629629,489.44359999999995,0.00459817729908865
MetforminXR,Plant_A,Line_1,2024-09-27,9.44,65.38,1.42,6.58,141.0,93.83,Pass,2024-09-27 09:26:24.000000000,SMP_00446,UPLC,5.047,0.3608,0.2608,0.6216,93.784,2024-11-15,72.21433,74.798,1.46033,1.595,6.733490000000001,0.051176560093760676,41.21678,27.016528925619834,617.1872,0.006558068872383525
AtorvaCap,Plant_B,Line_3,2024-07-26,7.92,74.61,1.77,6.45,261.0,90.47,Pass,2024-07-26 07:55:12.000000000,SMP_00447,UPLC,5.145,0.3305,0.0831,0.4136,95.864,2024-07-08,75.51821,77.601,1.48838,1.597,6.8276,0.046055302724994786,36.54049,26.935018050541515,590.9112,0.0042699041955731746
AtorvaCap,Plant_B,Line_1,2024-01-27,6.83,91.27,0.95,6.72,247.0,91.06,Pass,2024-01-27 06:49:48.000000000,SMP_00448,UPLC,5.221,0.3141,0.1064,0.4205,95.795,2024-03-08,73.65975999999999,75.301,1.46882,1.587,6.77548,0.04631130498805853,45.6188,46.805128205128206,623.3741,0.004344232656645488
AmoxiTab,Plant_A,Line_3,2024-03-12,7.44,68.78,1.48,7.39,168.0,89.3,Pass,2024-03-12 07:26:24.000000000,SMP_00449,UPLC,5.263,0.2894,0.2959,0.5853,94.147,2024-12-13,78.04382000000001,80.304,1.7085,1.851,6.85475,0.047548884998982466,39.873760000000004,27.733870967741936,511.7232,0.00615153394221573
AmoxiTab,Plant_B,Line_3,2024-02-29,6.48,65.93,1.36,6.64,158.0,87.37,Pass,2024-02-29 06:28:48.000000000,SMP_00450,UPLC,4.749,0.2103,0.1838,0.3941,96.059,2024-05-04,75.16413,76.785,1.4843899999999999,1.588,6.76147,0.04997260966941511,39.24992,27.9364406779661,427.22640000000007,0.0040604168598481335
AmoxiTab,Plant_A,Line_1,2024-05-24,7.9,84.68,1.9,7.03,162.0,95.7,Pass,2024-05-24 07:54:00.000000000,SMP_00451,UPLC,5.007,0.1253,0.1661,0.2914,97.086,2024-12-01,71.16001,72.892,1.50951,1.609,6.73424,0.045999367584585504,46.62243,29.200000000000003,668.9720000000001,0.0029708623045082887
MetforminXR,Plant_A,Line_3,2024-04-02,9.25,78.71,1.0,7.09,239.0,94.16,Pass,2024-04-02 09:15:00.000000000,SMP_00452,HPLC,5.119,0.2369,0.1988,0.4357,95.643,2024-02-28,72.68111,75.297,1.44226,1.58,6.74649,0.04941669758290223,29.664740000000002,39.355,728.0675,0.004508345146570367
MetforminXR,Plant_A,Line_2,2024-11-04,7.96,75.94,1.53,6.98,242.0,94.94,Pass,2024-11-04 07:57:36.000000000,SMP_00453,HPLC,5.041,0.3066,0.0835,0.3901,96.099,2024-04-06,73.68643,75.631,1.4820900000000001,1.622,6.75408,0.053103421107620924,33.44545,30.015810276679836,604.4824,0.004017549099372805
AmoxiTab,Plant_A,Line_3,2024-01-08,11.55,81.81,1.38,7.31,192.0,90.65,Pass,2024-01-08 11:33:00.000000000,SMP_00454,HPLC,4.627,0.2572,0.1535,0.4107,95.893,2024-10-01,72.31518,73.964,1.42181,1.571,6.828189999999999,0.0404609039379343,39.15047,34.37394957983194,944.9055000000001,0.004238696293849917
AtorvaCap,Plant_B,Line_2,2024-03-19,8.63,70.84,1.94,6.52,235.0,93.02,Pass,2024-03-19 08:37:48.000000000,SMP_00455,HPLC,4.822,0.1435,0.1802,0.3237,96.763,2024-05-28,74.47162,77.061,1.68829,1.86,6.68695,0.05245130016395108,38.50888,24.0952380952381,611.3492000000001,0.0033110686046868443
MetforminXR,Plant_B,Line_2,2024-01-27,8.34,74.47,1.68,6.38,225.0,90.27,Pass,2024-01-27 08:20:24.000000000,SMP_00456,HPLC,4.939,0.2334,0.2785,0.5119,94.881,2024-10-04,75.13957,76.995,1.51441,1.644,6.94379,0.057702877928333195,40.53209,27.787313432835823,621.0798,0.005338909690136732
MetforminXR,Plant_B,Line_3,2024-06-22,6.64,79.78,1.32,6.37,209.0,89.09,Pass,2024-06-22 06:38:24.000000000,SMP_00457,UPLC,5.177,0.2282,0.0464,0.2746,97.254,2024-09-21,73.61831000000001,75.939,1.3949799999999999,1.519,6.693020000000001,0.0505646860441897,34.95196,34.387931034482754,529.7392,0.0027947971583854093
MetforminXR,Plant_A,Line_1,2024-02-19,7.64,85.55,1.76,6.74,249.0,98.67,Pass,2024-02-19 07:38:24.000000000,SMP_00458,HPLC,5.113,0.2438,0.321,0.5648,94.352,2024-01-09,76.09499,78.521,1.41734,1.539,6.82351,0.048375737929276325,38.30959,30.996376811594203,653.602,0.0059233157144055705
AmoxiTab,Plant_B,Line_2,2024-07-17,6.83,69.16,1.38,6.42,184.0,92.49,Pass,2024-07-17 06:49:48.000000000,SMP_00459,HPLC,5.074,0.2991,0.17,0.4691,95.309,2024-10-09,74.19105,75.882,1.50519,1.615,6.7028,0.04428922389854401,43.90189,29.058823529411764,472.3628,0.00487078050857137
AmoxiTab,Plant_A,Line_1,2024-12-14,4.75,81.4,1.8,6.86,254.0,94.03,Pass,2024-12-14 04:45:00.000000000,SMP_00460,HPLC,5.359,0.3206,0.0912,0.4118,95.882,2024-09-29,75.55967,77.743,1.42875,1.555,6.75516,0.054343969957181805,41.430510000000005,29.071428571428577,386.65000000000003,0.004250531574492682
AmoxiTab,Plant_B,Line_2,2024-06-29,9.46,76.91,1.43,6.83,198.0,95.34,Pass,2024-06-29 09:27:36.000000000,SMP_00461,UPLC,5.359,0.2,0.0767,0.2767,97.233,2024-10-27,73.44896,76.243,1.48338,1.602,6.80399,0.05093856370891574,37.99235,31.650205761316876,727.5686000000001,0.002816772367737929
AmoxiTab,Plant_B,Line_3,2024-01-24,7.23,75.82,1.82,7.21,273.0,92.54,Pass,2024-01-24 07:13:48.000000000,SMP_00462,UPLC,5.23,0.3481,0.2019,0.55,94.5,2024-01-08,74.72759,76.674,1.40781,1.515,6.681470000000001,0.048491268609030386,48.07246,26.88652482269503,548.1786,0.005759162303664922
AmoxiTab,Plant_B,Line_3,2024-11-11,6.86,74.96,1.63,6.92,190.0,92.96,Pass,2024-11-11 06:51:36.000000000,SMP_00463,UPLC,5.224,0.3632,0.0722,0.4354,95.646,2024-07-26,77.10113,79.299,1.2795400000000001,1.401,6.89189,0.05617305421821053,31.14777,28.50190114068441,514.2256,0.004505101090577985
AtorvaCap,Plant_A,Line_2,2024-02-15,8.32,68.08,2.48,6.63,209.0,87.65,Pass,2024-02-15 08:19:12.000000000,SMP_00464,HPLC,5.029,0.282,0.1352,0.4172,95.828,2024-05-04,75.52352,77.37,1.5541999999999998,1.672,6.975420000000001,0.05275236219518309,47.390550000000005,19.563218390804597,566.4256,0.004308671045565333
AtorvaCap,Plant_B,Line_3,2024-01-15,8.77,79.82,1.48,6.96,222.0,88.42,Pass,2024-01-15 08:46:12.000000000,SMP_00465,HPLC,5.053,0.3165,0.16,0.4765,95.235,2024-05-02,73.81271,75.399,1.40466,1.513,6.99296,0.046890786499971034,40.46786,32.18548387096774,700.0213999999999,0.0049514210006754295
AmoxiTab,Plant_B,Line_2,2024-06-01,7.52,71.09,1.61,6.39,222.0,88.21,Pass,2024-06-01 07:31:12.000000000,SMP_00466,HPLC,4.858,0.3484,0.2715,0.6199,93.801,2024-02-02,73.35478,75.06,1.54631,1.689,6.928920000000001,0.0535123284199939,40.60108,27.237547892720304,534.5968,0.006538960559487769
